,file,len,id,reason,section,start,type,meddra_llt,meddra_llt_id,meddra_pt,meddra_pt_id,description
2893,janumet,12,M172,AE_only_as_instruction,S3,11217,NonOSE_AE,Ketoacidosis,10023379,Ketoacidosis,10023379,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2894,janumet,15,M173,AE_only_as_instruction,S3,11233,NonOSE_AE,Acidosis lactic,10000491,Lactic acidosis,10023676,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2895,janumet,8,M174,AE_only_as_instruction,S3,11395,NonOSE_AE,Acidosis,10000486,Acidosis,10000486,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2896,janumet,12,M197,AE_only_as_instruction,S3,11699,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2897,janumet,12,M199,AE_only_as_instruction,S3,12044,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2898,janumet,12,M200,AE_only_as_instruction,S3,12126,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2899,janumet,12,M201,AE_only_as_instruction,S3,12632,NonOSE_AE,Hypoglycemia,10021005,Hypoglycaemia,10020993,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2900,janumet,24,M202,AE_only_as_instruction,S3,12926,NonOSE_AE,Loss of control of diabetes,10024859,Diabetes mellitus inadequate control,10012607,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2901,janumet,25,M175,AE_only_as_instruction,S3,13585,NonOSE_AE,Hypersensitivity reaction,10020756,Drug hypersensitivity,10013700,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2902,janumet,10,M204,AE_only_as_instruction,S3,13996,NonOSE_AE,Angioedema,10002424,Angioedema,10002424,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2903,janumet,10,M205,AE_only_as_instruction,S3,14530,NonOSE_AE,Pain joint,10033456,Arthralgia,10003239,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2904,janumet,27,M216,AE_only_as_instruction,S3,14797,NonOSE_AE,Immunosuppressant drug therapy,10054980,Immunosuppressant drug therapy,10054980,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2905,janumet,18,M208,AE_only_as_instruction,S3,14957,NonOSE_AE,Bullous pemphigoid,10006567,Pemphigoid,10034277,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2906,janumet,13,M209,AE_only_as_instruction,S3,15225,NonOSE_AE,Macrovascular disease,10068824,Macroangiopathy,10054805,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2907,premarin,23,M155,AE_only_as_instruction,S2,1783,NonOSE_AE,Endometrial hyperplasia,10014755,Endometrial hyperplasia,10014755,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2908,premarin,18,M156,AE_only_as_instruction,S2,1836,NonOSE_AE,Endometrial cancer,10014733,Endometrial cancer,10014733,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2909,premarin,6,M210,AE_only_as_instruction,S3,1408,NonOSE_AE,Stroke,10042244,Cerebrovascular accident,10008190,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2910,premarin,6,M213,AE_only_as_instruction,S3,2116,NonOSE_AE,Stroke,10042244,Cerebrovascular accident,10008190,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2911,premarin,3,M223,AE_only_as_instruction,S3,4645,NonOSE_AE,Venous thromboembolism,10066899,Embolism venous,10014522,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2912,premarin,3,M228,AE_only_as_instruction,S3,5269,NonOSE_AE,Venous thromboembolism,10066899,Embolism venous,10014522,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2913,premarin,15,M229,AE_only_as_instruction,S3,5498,NonOSE_AE,Thromboembolism,10043566,Embolism,10061169,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2914,premarin,10,M276,AE_only_as_instruction,S3,6501,NonOSE_AE,Neoplasm malignant,10028997,Neoplasm malignant,10028997,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2915,premarin,14,M267,AE_only_as_instruction,S3,6783,NonOSE_AE,Postmenopausal symptoms,10050903,Menopausal symptoms,10027304,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2916,premarin,23,M230,AE_only_as_instruction,S3,6852,NonOSE_AE,Endometrial hyperplasia,10014755,Endometrial hyperplasia,10014755,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2917,premarin,18,M231,AE_only_as_instruction,S3,6905,NonOSE_AE,Endometrial cancer,10014733,Endometrial cancer,10014733,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2918,premarin,13,M232,AE_only_as_instruction,S3,7021,NonOSE_AE,Breast cancer,10006187,Breast cancer,10006187,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2919,premarin,13,M234,AE_only_as_instruction,S3,7424,NonOSE_AE,Breast cancer,10006187,Breast cancer,10006187,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2920,premarin,13,M241,AE_only_as_instruction,S3,9576,NonOSE_AE,Breast cancer,10006187,Breast cancer,10006187,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2921,premarin,6,M277,AE_only_as_instruction,S3,10726,NonOSE_AE,Cancer,10007050,Neoplasm malignant,10028997,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2922,premarin,6,M243,AE_only_as_instruction,S3,11070,NonOSE_AE,Cancer,10007050,Neoplasm malignant,10028997,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2923,premarin,6,M244,AE_only_as_instruction,S3,11195,NonOSE_AE,Cancer,10007050,Neoplasm malignant,10028997,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2924,premarin,14,M268,AE_only_as_instruction,S3,11421,NonOSE_AE,Ovarian cancer,10033128,Ovarian cancer,10033128,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2925,premarin,13,M248,AE_only_as_instruction,S3,13557,NonOSE_AE,Hypercalcemia,10020587,Hypercalcaemia,10020583,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2926,premarin,30,M278,AE_only_as_instruction,S3,13647,NonOSE_AE,Calcium serum decreased,10006979,Blood calcium decreased,10005395,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2927,premarin,"7,14",M249,AE_only_as_instruction,S3,"13853,13873",NonOSE_AE,Partial visual loss,10065556,Visual impairment,10047571,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2928,premarin,23,M250,AE_only_as_instruction,S3,13864,NonOSE_AE,Loss of vision,10024881,Blindness,10005169,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2929,premarin,9,M251,AE_only_as_instruction,S3,13910,NonOSE_AE,Proptosis,10036905,Exophthalmos,10015683,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2930,premarin,8,M252,AE_only_as_instruction,S3,13921,NonOSE_AE,Diplopia,10013036,Diplopia,10013036,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2931,premarin,8,M253,AE_only_as_instruction,S3,13934,NonOSE_AE,Migraine,10027599,Migraine,10027599,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2932,premarin,11,M254,AE_only_as_instruction,S3,13967,NonOSE_AE,Papilledema,10033703,Papilloedema,10033712,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
2933,premarin,24,M255,AE_only_as_instruction,S3,13982,NonOSE_AE,Dilatation vascular retinal,10013011,Retinal vascular disorder,10038901,"AES mentioned in instructions are often mentioned in a hypothetical context, with instructions for what to do if they develop. These AES are not of interest."
