,file,sent_id,sent_start,sent_end,sentence,nonoseaeaeonlyasinstruction,nonoseaegeneralterm,notaecandidatepreexistingconditionorriskfactor,notaecandidateindication,nonoseaemanifestationorcomplication,nonoseaeaefromdruginteraction,nonoseaeaeratelteqplacebo,nonoseaenegation,nonoseaeaeanimal,nonoseaeodorwithdrawal,nonoseaeaefromofflabel,notaecandidatecontraindication,nonoseaeaeforanotherdruginclass,notaecandidateother,nonoseaeother
62,androgel,62,1980,1997,"oselabeledaefromdruguse ( oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse   oselabeledaefromdruguse ,  oselabeledaefromdruguse   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,androgel,63,1997,2013,"\n', '  nonoseaegeneralterm                                  oselabeledaefromdruguse   oselabeledaefromdruguse ( oselabeledaefromdruguse ,  oselabeledaefromdruguse   ",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
64,androgel,64,2013,2048,"\n', '            Secondary Exposure to Testosterone in Children    Cases of  oselabeledaemedicationerror to testosterone resulting in virilization of  oselabeledaemedicationerror  oselabeledaemedicationerror of children have been reported in postmarket surveillance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,androgel,65,2048,2088,Signs and symptoms of these reported cases have included  nonoseaemanifestationorcomplication  nonoseaemanifestationorcomplication clitoris (with surgical intervention) or the  nonoseaemanifestationorcomplication   nonoseaemanifestationorcomplication   nonoseaemanifestationorcomplication  nonoseaemanifestationorcomplication erections and  nonoseaemanifestationorcomplication   nonoseaemanifestationorcomplication  and  nonoseaemanifestationorcomplication  ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
66,androgel,66,2088,2113,"In most cases with a reported outcome, these signs and symptoms were reported to have regressed with removal of the testosterone gel exposure.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,androgel,67,2113,2147,"In a few cases, however,  nonoseaemanifestationorcomplication did not fully return to age appropriate normal size, and  nonoseaemanifestationorcomplication \n', '\n', '    BOXED WARNING:",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
68,androgel,68,2147,2149,WARNING:,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,androgel,69,2149,2151,SECONDARY EXPOSURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,androgel,70,2151,2163,"TO TESTOSTERONE\n', '\n', '  WARNING:",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,androgel,71,2163,2165,SECONDARY EXPOSURE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,androgel,72,2165,2185,"TO TESTOSTERONE\n', '\n', '    *   oselabeledaefromdruguse has been reported in  oselabeledaemedicationerror    ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,androgel,73,2185,2220,"5 WARNINGS AND PRECAUTIONS\n', '\n', '   EXCERPT:    *  Monitor patients with benign prostatic hyperplasia (BPH) for worsening of signs and symptoms of BPH.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,androgel,74,2220,2243,"(  5.1  ) \n', ' *  Avoid unintentional exposure of women or children to AndroGel 1%.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,androgel,75,2243,2253,Secondary exposure to testosterone can produce signs of virilization.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,androgel,76,2253,2267,AndroGel 1% should be discontinued until the cause of virilization is identified.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,androgel,77,2267,2306,"(  5.2  ) \n', ' *  Venous thromboembolism (VTE), including deep vein thrombosis (DVT) and pulmonary embolism (PE) have been reported in patients using testosterone products.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,androgel,78,2306,2318,Evaluate patients with signs or symptoms consistent with DVT or PE.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,androgel,79,2318,2350,"(  5.4  ) \n', ' *  Some postmarketing studies have shown an increased risk of myocardial infarction and stroke associated with use of testosterone replacement therapy.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,androgel,80,2350,2370,"(  5.5  ) \n', ' *  Exogenous administration of androgens may lead to azoospermia.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,androgel,81,2370,2409,"(  5.8  ) \n', ' *  Edema, with or without congestive heart failure (CHF), may be a complication in patients with preexisting cardiac, renal, or hepatic disease.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,androgel,82,2409,2434,"(  5.10  ,  6.2  ) \n', ' *  Sleep apnea may occur in those with risk factors.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,androgel,83,2434,2469,"(  5.12  ) \n', ' *  Monitor serum testosterone, prostate specific antigen (PSA), hemoglobin, hematocrit, liver function tests, and lipid concentrations periodically.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,androgel,84,2469,2486,"(  5.1  ,  5.3  ,  5.9  ,  5.13  )",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,androgel,85,2486,2500,"\n', ' *  AndroGel 1% is flammable until dry.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,androgel,86,2500,2582,"(  5.16  ) \n', '    \n', ' \n', '\n', '   5.1 Worsening of Benign Prostatic Hyperplasia (BPH) and Potential Risk of Prostate Cancer\n', '\n', '    *  Patients with  notaecandidatepreexistingconditionorriskfactor treated with androgens are at an increased risk for  oselabeledaeclasseffect of signs and symptoms of  oselabeledaeclasseffect  Monitor patients with  notaecandidatepreexistingconditionorriskfactor for worsening signs and symptoms.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87,androgel,87,2582,2640,"\n', ' *  Patients treated with androgens may be at increased risk for  oselabeledaeclasseffect  Evaluate patients for  nonoseaeaeonlyasinstruction prior to initiating and during treatment with androgens [see Contraindications (  4  ), Adverse Reactions (  6.1  ) and Nonclinical Toxicology (  13.1  )] .",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,androgel,88,2640,2685,"\n', '       5.2 Potential for Secondary Exposure to Testosterone\n', ' \n', '\n', '  Cases of  oselabeledaemedicationerror resulting in virilization of  oselabeledaemedicationerror  oselabeledaemedicationerror of children have been reported in postmarketing surveillance.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,androgel,89,2685,2719,"Signs and symptoms have included  nonoseaemanifestationorcomplication the penis or  nonoseaemanifestationorcomplication  nonoseaemanifestationorcomplication or clitoris,  nonoseaemanifestationorcomplication   nonoseaemanifestationorcomplication  nonoseaemanifestationorcomplication erections and  nonoseaemanifestationorcomplication   nonoseaemanifestationorcomplication  and  nonoseaemanifestationorcomplication  ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90,androgel,90,2719,2737,"In most cases, these signs and symptoms regressed with removal of the exposure to testosterone gel.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,androgel,91,2737,2764,"In a few cases, however,  nonoseaemanifestationorcomplication did not fully return to age-appropriate normal size, and  nonoseaemanifestationorcomplication than chronological age.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
92,androgel,92,2764,2790,The risk of transfer was increased in some of these cases by not adhering to precautions for the appropriate use of the topical testosterone product.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,androgel,93,2790,2839,"Children and women should avoid contact with unwashed or unclothed application sites in men using AndroGel 1% [see Dosage and Administration (  2.2  ), Use in Specific Populations (  8.1  )  and Clinical Pharmacology (  12.3  )]  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,androgel,94,2839,2913,".\n', '\n', ' Inappropriate  nonoseaeaefromofflabel or development of pubic hair or libido  nonoseaeaefromofflabel  nonoseaeaefromofflabel  nonoseaeaefromofflabel or libido  nonoseaeaefromofflabel  or  nonoseaemanifestationorcomplication  significant increase in  nonoseaemanifestationorcomplication  or other signs of  nonoseaemanifestationorcomplication in adult women should be brought to the attention of a physician and the possibility of  nonoseaeaeonlyasinstruction should also be brought to the attention of a physician.",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
95,androgel,95,2913,2939,"Testosterone gel should be promptly discontinued until the cause of  nonoseaeaeonlyasinstruction has been identified.\n', '\n', '    5.3  oselabeledaefromdruguse",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,androgel,96,2939,2959,"\n', '   oselabeledaefromdruguse  reflective of  oselabeledaefromdruguse  may require lowering or discontinuation of testosterone.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97,androgel,97,2959,2966,Check hematocrit prior to initiating treatment.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,androgel,98,2966,2989,"It would also be appropriate to re-evaluate the hematocrit 3 to 6 months after starting treatment, and then annually.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,androgel,99,2989,3003,If  nonoseaeaeonlyasinstruction  stop therapy until  nonoseaeaeonlyasinstruction to an acceptable concentration.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,androgel,100,3003,3061,"An  nonoseaeaeonlyasinstruction may increase the risk of  nonoseaemanifestationorcomplication \n', '\n', '    5.4 Venous Thromboembolism\n', '\n', '  There have been postmarketing reports of  oselabeledaefromdruguse  including  oselabeledaefromdruguse  and  oselabeledaefromdruguse , in patients using testosterone products such as AndroGel 1%.",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
101,androgel,101,3061,3111,"Evaluate patients who report symptoms of  nonoseaemanifestationorcomplication  edema, warmth and erythema  nonoseaemanifestationorcomplication the  nonoseaemanifestationorcomplication  nonoseaemanifestationorcomplication  warmth and erythema  nonoseaemanifestationorcomplication  nonoseaemanifestationorcomplication and erythema  nonoseaemanifestationorcomplication  nonoseaemanifestationorcomplication for  nonoseaeaeonlyasinstruction and those who present with acute  nonoseaemanifestationorcomplication for  nonoseaeaeonlyasinstruction  ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
102,androgel,102,3111,3141,"If a  nonoseaeaeonlyasinstruction is suspected, discontinue treatment with AndroGel 1% and initiate appropriate workup and management [see Adverse Reactions (  6.2  )]  ",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,androgel,103,3141,3182,".\n', '\n', '    5.5 Cardiovascular Risk\n', '\n', '  Long term clinical safety trials have not been conducted to assess the cardiovascular outcomes of testosterone replacement therapy in men.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,androgel,104,3182,3231,"To date, epidemiologic studies and randomized controlled trials have been inconclusive for determining the risk of  nonoseaeaeonlyasinstruction , such as non-fatal  nonoseaeaeonlyasinstruction  non-fatal  nonoseaeaeonlyasinstruction  and  nonoseaeaeonlyasinstruction  with the use of testosterone compared to non-use.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,androgel,105,3231,3336,"Some studies, but not all, have reported an increased risk of  oselabeledaeclasseffect in association with use of testosterone replacement therapy in men.\n', '\n', ' Patients should be informed of this possible risk when deciding whether to use or to continue to use AndroGel 1%.\n', '\n', '    5.6 Abuse of Testosterone and Monitoring of Serum Testosterone Concentrations\n', '\n', '   Testosterone has been subject to  oselabeledaeother  typically at doses higher than recommended for the approved indication and in combination with other anabolic androgenic steroids.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,androgel,106,3336,3368,Anabolic androgenic steroid  nonoseaeaefromofflabel can lead to serious  nonoseaeaefromofflabel and psychiatric  nonoseaeaefromofflabel  nonoseaeaefromofflabel [see Drug Abuse and Dependence (  9  )]  .  ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
107,androgel,107,3368,3396,"\n', '\n', '  If testosterone  nonoseaeaeonlyasinstruction is suspected, check serum testosterone concentrations to ensure they are within therapeutic range.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,androgel,108,3396,3415,"However, testosterone levels may be in the normal or subnormal range in men abusing synthetic testosterone derivatives.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,androgel,109,3415,3433,Counsel patients concerning the serious adverse reactions associated with  nonoseaeaeonlyasinstruction of testosterone and anabolic androgenic steroids.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,androgel,110,3433,3532,"Conversely, consider the possibility of testosterone and anabolic androgenic steroid  nonoseaeaeonlyasinstruction in suspected patients who present with serious  nonoseaeaeonlyasinstruction or psychiatric  nonoseaeaeonlyasinstruction  nonoseaeaeonlyasinstruction   \n', '\n', '    5.7 Use in Women\n', '\n', '  Due to lack of controlled evaluations in women and potential  nonoseaeaefromofflabel  AndroGel 1% is not indicated for use in women [see Contraindications (  4  )  and Use in Specific Populations (  8.1  ,  8.3  )].  ",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
111,androgel,111,3532,3536,"\n', '",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,androgel,112,3536,3646,"\n', '    5.8 Potential for Adverse Effects on Spermatogenesis\n', '\n', '  With large doses of exogenous androgens, including AndroGel 1%,  oselabeledaeclasseffect through feedback inhibition of pituitary follicle-stimulating hormone (FSH) which could possibly lead to  oselabeledaeclasseffect \n', '\n', '    5.9 Hepatic Adverse Effects\n', '\n', '  Prolonged use of high doses of orally active 17-alpha-alkyl androgens (e.g., methyltestosterone) has been associated with serious  nonoseaeaeforanotherdruginclass ( nonoseaeaeforanotherdruginclass   nonoseaeaeforanotherdruginclass   nonoseaeaeforanotherdruginclass  and  nonoseaeaeforanotherdruginclass .  ",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,androgel,113,3646,3657,nonoseaeaeforanotherdruginclass can be a life-threatening or fatal complication.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
114,androgel,114,3657,3671,Long-term therapy with intramuscular testosterone enanthate has produced multiple  nonoseaeaeforanotherdruginclass  ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
115,androgel,115,3671,3698,"AndroGel 1% is not known to cause these adverse effects.\n', '\n', '    5.10 Edema\n', '\n',",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,androgel,116,3698,3721,"'  Androgens, including AndroGel 1%, may promote  oselabeledaefromdruguse sodium and  oselabeledaefromdruguse  oselabeledaefromdruguse and water.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,androgel,117,3721,3768,"oselabeledaefromdruguse  with or without  oselabeledaefromdruguse  may be a serious complication in patients with preexisting  notaecandidatepreexistingconditionorriskfactor  renal, or hepatic  notaecandidatepreexistingconditionorriskfactor  notaecandidatepreexistingconditionorriskfactor  or hepatic  notaecandidatepreexistingconditionorriskfactor  notaecandidatepreexistingconditionorriskfactor [see Adverse Reactions (  6.2  )].  ",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
118,androgel,118,3768,3866,"\n', '\n', '    5.11 Gynecomastia\n', '\n', '   oselabeledaefromdruguse may develop and persist in patients being treated with androgens, including AndroGel 1%, for  notaecandidateindication \n', '\n', '    5.12 Sleep Apnea\n', '\n', '  The treatment of  notaecandidateindication men with testosterone may potentiate  oselabeledaeclasseffect in some patients, especially those with risk factors such as  notaecandidatepreexistingconditionorriskfactor or  notaecandidatepreexistingconditionorriskfactor [see Adverse Reactions (  6.2  )]  ",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
119,androgel,119,3866,3906,".\n', '\n', '    5.13 Lipids\n', '\n', '   oselabeledaefromdruguse may require dose adjustment or discontinuation of testosterone therapy.\n', '\n', '    5.14  oselabeledaefromdruguse",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,androgel,120,3906,3937,"\n', '  Androgens, including AndroGel 1%, should be used with caution in  notaecandidatepreexistingconditionorriskfactor at risk of  notaecandidatepreexistingconditionorriskfactor (and associated  notaecandidatepreexistingconditionorriskfactor .",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,androgel,121,3937,3997,"Regular monitoring of  nonoseaeaeonlyasinstruction concentrations is recommended in these patients.\n', '\n', '    5.15 Decreased Thyroxine-binding Globulin\n', '\n', '  Androgens, including AndroGel 1%, may  oselabeledaefromdruguse  resulting in  oselabeledaefromdruguse and  oselabeledaefromdruguse T3 and  oselabeledaefromdruguse  oselabeledaefromdruguse and T4.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,androgel,122,3997,4017,"Free thyroid hormone concentrations remain unchanged, however, and there is no clinical evidence of  nonoseaenegation ']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,savella,0,0,17,"['    6 ADVERSE REACTIONS\n', '\n', '  EXCERPT:   ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,savella,1,17,96,"The most frequently occurring adverse reactions (>= 5% and greater than placebo) were nausea, headache, constipation, dizziness, insomnia, hot flush, hyperhidrosis, vomiting, palpitations, heart rate increased, dry mouth, and hypertension (  6.1  ).\n', '\n', '\n', '\n', '   To report SUSPECTED ADVERSE REACTIONS, contact Forest Laboratories, LLC.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,savella,2,96,114,", at (800) 678-1605 or FDA at 1-800-FDA-1088 or www.fda.gov/medwatch.  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,savella,3,114,151,"\n', '\n', '\n', '\n', ' \n', '\n', '  6.1 Clinical Trials Experience\n', '\n', '  ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,savella,4,151,312,"Because clinical trials are conducted under widely varying conditions, adverse reaction rates observed in the clinical trials of a drug cannot be directly compared to rates in the clinical trials of another drug and may not reflect the rates observed in practice.\n', '\n', '\n', '\n', '     Patient Exposure  \n', '\n', '\n', '\n', ' Savella was evaluated in three double-blind placebo-controlled trials involving 2209  notaecandidateindication patients (1557 patients treated with Savella and 652 patients treated with placebo) for a treatment period up to 29 weeks.\n', '\n', '\n', '\n', ' The stated frequencies of adverse reactions represent the proportion of individuals who experienced, at least once, a treatment-emergent adverse reaction of the type listed.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
