regimen,alternate_name,regimen_type,cancers
"Cisplatin, Gemcitabine, Bevacizumab","Cisplatin, Gemcitabine, Bevacizumab","Advanced or metastatic disease, first-line, nonsquamous",Non-small_cell_lung_cancer
"Cisplatin, Gemcitabine, Necitumumab","Cisplatin, Gemcitabine, Necitumumab","Advanced or metastatic disease, first-line, squamous",Non-small_cell_lung_cancer
"Cisplatin, Gemcitabine, RT","Cisplatin, Gemcitabine, RT",Definitive chemoradiotherapy for locally advanced disease,Cervical_cancer
"Cisplatin, Irinotecan, RT","Cisplatin, Irinotecan, RT",Neoadjuvant chemoradiotherapy,Esophageal_cancer
"Cisplatin, Lomustine, Vincristine","Cisplatin, Lomustine, Vincristine",Adjuvant therapy,Medulloblastoma
"Cisplatin, Paclitaxel, Bevacizumab",CP+Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP & Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP and Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab","Cisplatin, Paclitaxel, Bevacizumab","Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP / Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP&Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CP/Bev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, Bevacizumab",CPBev,"Persistent, recurrent, or metastatic disease, first-line therapy",Cervical_cancer
"Cisplatin, Paclitaxel, RT","Cisplatin, Paclitaxel, RT",Induction chemoradiotherapy,"Head_and_neck_cancer,Esophageal_cancer,Bladder_cancer"
"Cisplatin, Pemetrexed, Bevacizumab","Cisplatin, Pemetrexed, Bevacizumab","Advanced or metastatic disease, first-line therapy","Mesothelioma,Non-small_cell_lung_cancer"
"Cisplatin, Pemetrexed, Bevacizumab",PCB,"Advanced or metastatic disease, first-line therapy","Mesothelioma,Non-small_cell_lung_cancer"
"Cisplatin, Vinblastine, RT","Cisplatin, Vinblastine, RT",Definitive therapy for locally advanced disease,Non-small_cell_lung_cancer
"Cisplatin, Vinorelbine, Cetuximab","Cisplatin, Vinorelbine, Cetuximab","Advanced or metastatic disease, first-line",Non-small_cell_lung_cancer
"Cisplatin, Vinorelbine, RT","Cisplatin, Vinorelbine, RT",Neoadjuvant chemoradiotherapy,Esophageal_cancer
Cladribine & Cytarabine,Cladribine & Cytarabine,All lines of therapy,"Langerhans_cell_histiocytosis,Hypereosinophilic_syndrome"
Cladribine & Rituximab,Cladribine & Rituximab,Untreated,"Mantle_cell_lymphoma,Marginal_zone_lymphoma,Waldenstrom_macroglobulinemia,Hairy_cell_leukemia"
Cladribine monotherapy,Cladribine monotherapy,"First-line therapy, randomized data","Chronic_lymphocytic_leukemia_(CLLSLL),Mantle_cell_lymphoma,Systemic_mastocytosis,Marginal_zone_lymphoma,Hairy_cell_leukemia,Langerhans_cell_histiocytosis"
Clofarabine & Cytarabine,Clofarabine & Cytarabine,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine/LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine+LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine  and  LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine and LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine & LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine / LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & LoDAC,Clofarabine + LoDAC,"First-line induction therapy, older or ""unfit"" patients",Acute_myeloid_leukemia
Clofarabine & Melphalan,Clofarabine & Melphalan,"Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Clofarabine monotherapy,Clofarabine monotherapy,"First-line induction therapy, older or ""unfit"" patients","Acute_myeloid_leukemia,Myelodysplastic_syndrome"
Cobimetinib & Vemurafenib,Cobimetinib & Vemurafenib,"Advanced or metastatic disease, BRAF inhibitor-naive",Melanoma_BRAF-mutated
Colchicine monotherapy,Colchicine monotherapy,First-line therapy (including transplant ineligible),Light-chain_(AL)_amyloidosis
Copanlisib monotherapy,Copanlisib monotherapy,"Relapsed or refractory, non-randomized or retrospective data",Follicular_lymphoma
Crizotinib monotherapy,Crizotinib monotherapy,"Advanced or metastatic disease, ALK inhibitor-naive","Non-small_cell_lung_cancer_ALK-positive,Non-small_cell_lung_cancer_ROS1-positive"
Cyclophosphamide & Dexamethasone,Cyclophosphamide & Dexamethasone,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
Cyclophosphamide & Etoposide,Cyclophosphamide & Etoposide,"Relapsed, refractory, or metastatic, subsequent lines",Osteosarcoma
Cyclophosphamide & G-CSF,Cyclophosphamide & G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cyclophosphamide & Prednisolone,Cyclophosphamide & Prednisolone,"Acquired hemophilia A, all lines of therapy",Acquired_coagulopathy
Cyclophosphamide & Prednisone,Cyclophosphamide & Prednisone,"Acquired hemophilia A, all lines of therapy","Acquired_coagulopathy,Large_granular_lymphocytic_leukemia,Multiple_myeloma_relapsedrefractory"
Cyclophosphamide & TBI,Cyclophosphamide & TBI,"Myeloablative regimens, all lines of therapy","Allogeneic_HSCT,Autologous_HSCT"
Cyclophosphamide & TBI,Cy/TBI,"Myeloablative regimens, all lines of therapy","Allogeneic_HSCT,Autologous_HSCT"
Cyclophosphamide & TBI,CyTBI,"Myeloablative regimens, all lines of therapy","Allogeneic_HSCT,Autologous_HSCT"
Cyclophosphamide & Topotecan,Cyclophosphamide & Topotecan,Relapsed or refractory or metastatic,"Osteosarcoma,Ewings_sarcoma"
Cyclophosphamide & Vincristine,Cyclophosphamide & Vincristine,Relapsed or refractory,Neuroblastoma
Cyclophosphamide & Vincristine/Cisplatin & Etoposide,Cyclophosphamide & Vincristine/Cisplatin & Etoposide,Adjuvant therapy,Medulloblastoma
Cyclophosphamide monotherapy,Cyclophosphamide monotherapy,"Recurrent disease, salvage therapy","Glioblastoma,Follicular_lymphoma,Anaplastic_glioma,Large_granular_lymphocytic_leukemia,Neuroblastoma"
"Cyclophosphamide, Dacarbazine, Vincristine","Cyclophosphamide, Dacarbazine, Vincristine",All lines of therapy,Pheochromocytoma
"Cyclophosphamide, Dacarbazine, Vincristine",CVD,All lines of therapy,Pheochromocytoma
"Cyclophosphamide, Etoposide, TBI","Cyclophosphamide, Etoposide, TBI","High dose therapy conditioning regimens, all lines of therapy",Autologous_HSCT
"Cyclophosphamide, Fludarabine, Thiotepa","Cyclophosphamide, Fludarabine, Thiotepa","Reduced-intensity conditioning (RIC), all lines of therapy",Allogeneic_HSCT
Cyclosporine & Prednisone,Cyclosporine & Prednisone,"Treatment, cGVHD, all lines of therapy",Graft_versus_host_disease_(GVHD)
Cyclosporine monotherapy,Cyclosporine monotherapy,Initial therapy,"Aplastic_anemia,Myelodysplastic_syndrome,Castleman_disease,Immune_thrombocytopenia_(ITP)"
"Cyclosporine, Corticosteroids, Rituximab","Cyclosporine, Corticosteroids, Rituximab","Treatment, cGVHD, all lines of therapy",Graft_versus_host_disease_(GVHD)
"Cyclosporine, Methotrexate, MP","Cyclosporine, Methotrexate, MP",Prevention,Graft_versus_host_disease_(GVHD)
"Cyclosporine, Methotrexate, Prednisone","Cyclosporine, Methotrexate, Prednisone",Prevention,Graft_versus_host_disease_(GVHD)
"Cyclosporine, Sirolimus, Prednisone","Cyclosporine, Sirolimus, Prednisone","Treatment, cGVHD, all lines of therapy",Graft_versus_host_disease_(GVHD)
Cytarabine & Daunorubicin,Cytarabine & Daunorubicin,Consolidation after upfront therapy,"Acute_myeloid_leukemia,Acute_promyelocytic_leukemia"
Cytarabine & G-CSF,Cytarabine and G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cytarabine & G-CSF,Cytarabine & G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cytarabine & G-CSF,Cytarabine  and  G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cytarabine & G-CSF,Cytarabine/G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cytarabine & G-CSF,Cytarabine + G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cytarabine & G-CSF,Cytarabine / G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cytarabine & G-CSF,Cytarabine+G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
Cytarabine & Idarubicin,Cytarabine & Idarubicin,Consolidation after upfront therapy,"Acute_myeloid_leukemia,Acute_promyelocytic_leukemia"
"Cytarabine & Idarubicin, then Etoposide & Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine","Cytarabine & Idarubicin, then Etoposide & Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine",Consolidation after upfront therapy,Acute_promyelocytic_leukemia
"Cytarabine & Idarubicin, then Etoposide & Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA","Cytarabine & Idarubicin, then Etoposide & Mitoxantrone, then Cytarabine, Idarubicin, Thioguanine, with ATRA",Consolidation after upfront therapy,Acute_promyelocytic_leukemia
Cytarabine & Mitoxantrone,Cytarabine & Mitoxantrone,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
Cytarabine & Mitoxantrone,MIDAC,"Relapsed or refractory, salvage therapy",Acute_myeloid_leukemia
Cytarabine & Thioguanine,Cytarabine & Thioguanine,Consolidation after salvage therapy,Acute_myeloid_leukemia
"Cytarabine, Daunorubicin, Gemtuzumab ozogamicin","Cytarabine, Daunorubicin, Gemtuzumab ozogamicin",Consolidation after upfront therapy,Acute_myeloid_leukemia
"Cytarabine, Idarubicin, Imatinib","Cytarabine, Idarubicin, Imatinib",Late intensification,B-cell_acute_lymphoblastic_leukemia_Ph-positive
"Cytarabine, Idarubicin, Sorafenib","Cytarabine, Idarubicin, Sorafenib",Consolidation after upfront therapy,Acute_myeloid_leukemia
"Cytarabine, Ifosfamide, G-CSF","Cytarabine, Ifosfamide, G-CSF","Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
"Cytarabine, Methotrexate, Rituximab","Cytarabine, Methotrexate, Rituximab","Upfront therapy, randomized data",CNS_lymphoma
D-VMP,DVMP,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
D-VMP,D/VMP,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
D-VMP,D-VMP,"First-line therapy (including transplant ineligible), randomized data",Multiple_myeloma_induction
DA 3 + 10,DA 3 & 10,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA 3 + 10,DA 3  &  10,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA 3 + 10,DA310,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA 3 + 10,DA 3  and  10,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA 3 + 10,DA 3 / 10,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA 3 + 10,DA 3  10,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA 3 + 10,DA 3 + 10,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA 3 + 10,DA 3  /  10,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
"DA 3 + 10, GO","DA 3 + 10, GO","Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DA-EPOCH,DA/EPOCH,Untreated,"Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
DA-EPOCH,DAEPOCH,Untreated,"Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
DA-EPOCH,DA-EPOCH,Untreated,"Peripheral_T-cell_lymphoma,Anaplastic_large_cell_lymphoma"
DA-R-EPOCH,DAREPOCH,"Untreated, randomized data","Primary_mediastinal_B-cell_lymphoma,Mediastinal_gray-zone_lymphoma,Diffuse_large_B-cell_lymphoma"
DA-R-EPOCH,DA/R/EPOCH,"Untreated, randomized data","Primary_mediastinal_B-cell_lymphoma,Mediastinal_gray-zone_lymphoma,Diffuse_large_B-cell_lymphoma"
DA-R-EPOCH,DA-R-EPOCH,"Untreated, randomized data","Primary_mediastinal_B-cell_lymphoma,Mediastinal_gray-zone_lymphoma,Diffuse_large_B-cell_lymphoma"
DAC,DAC,"Upfront induction therapy, standard and older ""fit"" patients",Acute_myeloid_leukemia
DCEP,DCEP,Consolidation after first-line therapy,"Multiple_myeloma_consolidation_and_maintenance,Multiple_myeloma_relapsedrefractory"
DCEP & G-CSF,DCEP  and  G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
DCEP & G-CSF,DCEP + G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
DCEP & G-CSF,DCEP & G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
DCEP & G-CSF,DCEP+G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
DCEP & G-CSF,DCEP / G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
DCEP & G-CSF,DCEP/G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
DCEP & G-CSF,DCEP and G-CSF,"Stem cell mobilization, all lines of therapy",Stem_cell_mobilization
DCF,TCF,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Nasopharyngeal_carcinoma,SCC_of_unknown_primary,Head_and_neck_cancer,Esophageal_cancer,Penile_cancer"
DCF,DCF,Metastatic or locally advanced disease (non-radiation/surgery candidate),"Nasopharyngeal_carcinoma,SCC_of_unknown_primary,Head_and_neck_cancer,Esophageal_cancer,Penile_cancer"
DD-CHOP,DD-CHOP,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
DD-CHOP,DDCHOP,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
DD-CHOP,DD/CHOP,"Untreated, non-randomized or retrospective data",Peripheral_T-cell_lymphoma
DDGP,DDGP,All lines of therapy,NKT-cell_lymphoma
DE,DE,Neoadjuvant chemotherapy,Breast_cancer
DEB-TACE,DEB/TACE,Local therapy,Hepatocellular_carcinoma
DEB-TACE,DEB-TACE,Local therapy,Hepatocellular_carcinoma
DEB-TACE,DEBTACE,Local therapy,Hepatocellular_carcinoma
DEP & RT,DEP and RT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DEP & RT,DEP + RT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DEP & RT,DEP & RT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DEP & RT,DEP / RT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DEP & RT,DEPRT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DEP & RT,DEP/RT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DEP & RT,DEP+RT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DEP & RT,DEP  and  RT,Untreated,Extranodal_NKT-cell_lymphoma_nasal_type
DHAP,DHAP,"Relapsed or refractory, salvage therapy","Peripheral_T-cell_lymphoma,Hodgkin_lymphoma,Anaplastic_large_cell_lymphoma"
DHAP - time intensified,DHAP - time intensified,"Relapsed or refractory, all lines of therapy",Hodgkin_lymphoma
DI EC,DIEC,Neoadjuvant chemotherapy,Breast_cancer
DI EC,DI EC,Neoadjuvant chemotherapy,Breast_cancer
DOF,DOF,Metastatic or locally advanced disease (non-radiation/surgery candidate),Esophageal_cancer
DRC,DRC,"First-line therapy, non-randomized or retrospective data",Waldenstrom_macroglobulinemia
DRd,DRd,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
DTPACE,DTPACE,"Relapsed or refractory, non-randomized or retrospective data",Multiple_myeloma_relapsedrefractory
DVd,DVd,"Relapsed or refractory, randomized data",Multiple_myeloma_relapsedrefractory
Dabigatran monotherapy,Dabigatran monotherapy,"VTE treatment, all lines of therapy",Venous_thromboembolism_(VTE)
Dabrafenib & Trametinib,Dabrafenib & Trametinib,All lines of therapy,"Non-small_cell_lung_cancer_BRAF-mutated,BRAF,Thyroid_cancer_BRAF-mutated,Melanoma_BRAF-mutated,CNS_melanoma"
Dabrafenib monotherapy,Dabrafenib monotherapy,All lines of therapy,"CNS_melanoma,Melanoma_BRAF-mutated"
Dacarbazine & Doxorubicin,Dacarbazine & Doxorubicin,"Locally advanced or metastatic disease, combination regimens",Soft_tissue_sarcoma
Dacarbazine & Gemcitabine,Dacarbazine & Gemcitabine,"Leiomyosarcoma (LMS), all lines of therapy",Soft_tissue_sarcoma
Dacarbazine & Interferon alfa,Dacarbazine & Interferon alfa,Metastatic or unresectable disease,Melanoma
Dacarbazine & Ipilimumab,Dacarbazine & Ipilimumab,Metastatic or unresectable disease,Melanoma
Dacarbazine monotherapy,Dacarbazine monotherapy,Metastatic or unresectable disease,"Melanoma,Soft_tissue_sarcoma"
Dacomitinib monotherapy,Dacomitinib monotherapy,"Advanced or metastatic disease, EGFR inhibitor-naive",Non-small_cell_lung_cancer_EGFR-mutated
Dactinomycin & Vincristine,Dactinomycin & Vincristine,All lines of therapy,Wilms_tumor
Dactinomycin monotherapy,Dactinomycin monotherapy,"Chemotherapy for advanced, recurrent, or metastatic disease","Wilms_tumor,Endometrial_cancer,Gestational_trophoblastic_neoplasia"
Dalteparin monotherapy,Dalteparin monotherapy,VTE secondary prevention,Venous_thromboembolism_(VTE)
Danaparoid monotherapy,Danaparoid monotherapy,All lines of therapy,Heparin-induced_thrombocytopenia_(HIT)
Daratumumab monotherapy,Daratumumab monotherapy,Relapsed or refractory,"Light-chain_(AL)_amyloidosis,Multiple_myeloma_relapsedrefractory"
Dasatinib & Prednisone,Dasatinib & Prednisone,Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Dasatinib monotherapy,Dasatinib monotherapy,Maintenance after upfront therapy,"B-cell_acute_lymphoblastic_leukemia_Ph-positive,Systemic_mastocytosis,Chronic_myelogenous_leukemia"
"Dasatinib, Vincristine, Prednisone","Dasatinib, Vincristine, Prednisone",Maintenance after upfront therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Daunorubicin liposomal monotherapy,Daunorubicin liposomal monotherapy,"Kaposi sarcoma, all lines of therapy",Vascular_sarcoma
Daunorubicin monotherapy,Daunorubicin monotherapy,Consolidation after upfront therapy,Acute_promyelocytic_leukemia
"Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Imatinib","Daunorubicin, L-Asparaginase, Vincristine, Prednisone, Imatinib",Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
"Daunorubicin, Vincristine, Prednisolone, Nilotinib","Daunorubicin, Vincristine, Prednisolone, Nilotinib",Upfront induction therapy,B-cell_acute_lymphoblastic_leukemia_Ph-positive
Decitabine monotherapy,Decitabine monotherapy,"First-line induction therapy, older or ""unfit"" patients","Acute_myeloid_leukemia,Myelodysplastic_syndrome,Chronic_myelomonocytic_leukemia"
Denileukin diftitox monotherapy,Denileukin diftitox monotherapy,Relapsed or refractory,Cutaneous_T-cell_lymphoma
