_id,batch,concept_code,concept_code_system,end,experiencer,inserted_date,job_id,negation,nlpql_feature,owner,phenotype_final,pipeline_id,pipeline_type,report_date,report_id,report_type,section,sentence,solr_id,source,start,subject,temporality,term
5c7430bb8625dd0834867f8d,980,,,205,Patient,15:23.6,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_510969,Clinical Trial Exclusion Criteria,UNKNOWN,"Exclusion Criteria: - A subject with cord compression or a history of uncontrolled central nervous system (CNS) metastases or leptomeningeal disease.- Subject has had prior therapies with Dacarbazine (DTIC) or TMZ containing regimens.- The subject has received an investigational agent within 28 days prior to study drug administration.- Subject with a history of seizure disorder and currently receiving medications for seizure disorders (e.g., steroid or anticonvulsant drugs).- The subject has had another active malignancy within the past 1 year with the exception of definitely treated carcinomas in situ, superficial bladder cancer, and non-melanoma carcinoma of the skin.",ct_exc_510969,AACT,201,NCT01085422,Historical,DTIC
5c7430bc8625dd0855867f84,1070,,,46,Patient,15:24.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_500946,Clinical Trial Inclusion Criteria,UNKNOWN,The previous treatment must have included DTIC alone or in combination - Performance status of 0 to 2 on the ECOG scale - Life expectancy,ct_inc_500946,AACT,42,NCT01216657,Recent,DTIC
5c7430bc8625dd0855867f85,1070,,,536,Patient,15:24.9,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_547911,Clinical Trial Exclusion Criteria,UNKNOWN,"The definition of effective contraception will be based on the judgment of the principal investigator or a designated associate.- Other severe acute or chronic medical or psychiatric condition or laboratory abnormality that may increase the risk associated with study participation or study drug administration, or may interfere with the interpretation of study results, and in the judgment of the investigator would make the subject inappropriate for entry into this study.- May not have had previous treatment with a Dacarbazine (DTIC) or temozolomide based chemotherapy regimen.",ct_exc_547911,AACT,532,NCT00597038,Recent,DTIC
5c7430448625dd0308867f8b,680,,,350,Patient,13:24.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_354452,Clinical Trial Inclusion Criteria,UNKNOWN,"For this reason, women of child-bearing potential and men must agree to use adequate contraception (hormonal or barrier method of birth control; abstinence) prior to study entry, for the duration of study participation, and 6 months after completion of durvalumab + tremelimumab administration or 90 days after the last dose of durvalumab monotherapy, whichever is the longer time period.",ct_inc_354452,AACT,328,NCT03130764,Historical,durvalumab monotherapy
5c7430448625dd0308867f8c,680,,,278,Patient,13:24.2,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_354452,Clinical Trial Inclusion Criteria,UNKNOWN,"Men treated or enrolled on this protocol must also agree to use adequate contraception prior to the study, for the duration of study participation, and 6 months after completion of durvalumab + tremelimumab administration or 90 days after the last dose of durvalumab monotherapy, whichever is the longer time period.- Ability to understand and the willingness to sign a written informed consent document.- Female subjects must either be of non-reproductive potential (ie, post-menopausal by",ct_inc_354452,AACT,256,NCT03130764,Historical,durvalumab monotherapy
5c7430448625dd0308867f8d,680,,,429,Patient,13:24.4,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_358009,Clinical Trial Inclusion Criteria,UNKNOWN,"Female patients of childbearing potential (i.e., not surgically sterile or post-menopausal) who are sexually active with a non-sterilized male partner must use at least one highly effective method of contraception from the time of screening and must agree to continue using such precautions for 180 days after the last dose of durvalumab + tremelimumab combination therapy or 90 days after the last dose of durvalumab monotherapy.",ct_inc_358009,AACT,407,NCT03084471,Recent,durvalumab monotherapy
5c7430448625dd0308867f8e,680,,,321,Patient,13:24.4,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_358009,Clinical Trial Inclusion Criteria,UNKNOWN,Non-sterilized male patients who are sexually active with a female partner of childbearing potential must use a male condom plus spermicide from screening through 180 days after receipt of the final dose of durvalumab + tremelimumab combination therapy or 90 days after receipt of the final dose of durvalumab monotherapy.,ct_inc_358009,AACT,299,NCT03084471,Recent,durvalumab monotherapy
5c74304c8625dd0397867f84,1090,,,36,Patient,13:32.5,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_340140,Clinical Trial Inclusion Criteria,LABORATORY_AND_RADIOLOGY_DATA,cross-over to durvalumab monotherapy.- Subjects with BCG-unresponsive disease defined by any of the following: - Prior treatment with 2 or more adequate courses of BCG (at least 5 of 6 induction installations and at least 2 of 3 maintenance installations for subjects on maintenance therapy).- Persistent T1 high-grade disease at the initial 3-month cystoscopy/TURBT assessment in subjects who received 5 of 6 inductions BCG installations.- Relapsed NMIBC within 6 months of last exposure to BCG - Prostatic urethra involvement of NMIBC Primary,ct_inc_340140,AACT,14,NCT03317158,Historical,durvalumab monotherapy
5c74304d8625dd0397867f85,1090,,,1484,Patient,13:33.5,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_362769,Clinical Trial Exclusion Criteria,UNKNOWN,"Current or prior use of immunosuppressive medication within 28 days before the first dose of durvalumab or tremelimumab, with the exceptions of intranasal and inhaled corticosteroids or systemic corticosteroids at physiological doses, which are not to exceed 10 mg/day of prednisone, or an equivalent corticosteroid Receipt of the last dose of anti-cancer therapy (chemotherapy, immunotherapy, endocrine therapy, targeted therapy, biologic therapy, tumor embolization, monoclonal antibodies, other investigational agent) 21 days prior to the first dose of study drug History of allogeneic organ transplant Uncontrolled intercurrent illness including, but not limited to, ongoing or active infection, symptomatic congestive heart failure, uncontrolled hypertension, unstable angina pectoris, cardiac arrhythmia, active peptic ulcer disease or gastritis, active bleeding diatheses including any subject known to have evidence of acute or chronic hepatitis B, hepatitis C or human immunodeficiency virus (HIV), or psychiatric illness/social situations that would limit compliance with study requirements or compromise the ability of the subject to give written informed consent Female patients who are pregnant or breastfeeding or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 180 days after the last dose of durvalumab + tremelimumab combination therapy or 90 days after the last dose of durvalumab monotherapy, whichever is the longer time period",ct_exc_362769,AACT,1462,NCT03022500,Historical,durvalumab monotherapy
5c74304f8625dd0376867f8f,940,,,1056,Patient,13:35.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_356702,Clinical Trial Inclusion Criteria,UNKNOWN,"The following age-specific requirements apply: - Women <50 years of age would be considered post-menopausal if they have been amenorrheic for 12 months or more following cessation of exogenous hormonal treatments and if they have luteinizing hormone and follicle-stimulating hormone levels in the post-menopausal range for the institution or underwent surgical sterilization (bilateral oophorectomy or hysterectomy).- Women 50 years of age would be considered post-menopausal if they have been amenorrheic for 12 months or more following cessation of all exogenous hormonal treatments, had radiation-induced menopause with last menses >1 year ago, had chemotherapy-induced menopause with last menses >1 year ago, or underwent surgical sterilization (bilateral oophorectomy, bilateral salpingectomy or hysterectomy).- Patients of childbearing / reproductive potential should use adequate birth control measures, as defined by the investigator, during the study treatment period and for from screening to 90 days after the last dose of durvalumab monotherapy or 180 days after the last dose of durvalumab + tremelimumab combination therapy.",ct_inc_356702,AACT,1034,NCT03101475,Hypothetical,durvalumab monotherapy
5c74304f8625dd0376867f90,940,,,347,Patient,13:35.7,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_inc_356702,Clinical Trial Inclusion Criteria,UNKNOWN,A highly effective method of birth control is defined as those which result in low failure rate (i.e.less than 1% per year) when used consistently and correctly.- Female subjects who are breast feeding should discontinue nursing prior to the first dose of study treatment and from screening to 90 days after the last dose of durvalumab monotherapy or 180 days after the last dose of durvalumab + tremelimumab combination therapy.- Subject is willing and able to comply with the protocol for the duration of the study including undergoing treatment and scheduled visits and examinations including follow up.-,ct_inc_356702,AACT,325,NCT03101475,Historical,durvalumab monotherapy
5c7430508625dd0376867f91,940,,,349,Patient,13:36.9,2137,Affirmed,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_331733,Clinical Trial Exclusion Criteria,COMMENT,"Patients, if enrolled, should not receive live vaccine whilst receiving IP and up to 30 days after the last dose of IP.- Female patients who are pregnant or breastfeeding or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 90 days after the last dose of durvalumab monotherapy or180 days after the last dose of durvalumab + tremelimumab combination therapy.- Known allergy or hypersensitivity to any of the study drugs or any of the study drug excipients.- Prior randomisation or treatment in a previous durvalumab and/or tremelimumab clinical study regardless of treatment arm assignment.- Past medical history of ILD, drug-induced ILD, radiation pneumonitis which required steroid treatment, or any evidence of clinically active interstitial lung disease.- Judgment by the investigator that the patient is unsuitable to participate in the study and the patient is unlikely to comply with study procedures, restrictions and requirements.- Female patients who are pregnant or breastfeeding or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 180 days after the last dose of durvalumab + tremelimumab combination therapy or 90 days after the last dose of durvalumab monotherapy, whichever is the longer time period - Known allergy or hypersensitivity to durvalumab, tremelimumab, cisplatin/carboplatin, docetaxel or any excipient - Cisplatin/carboplatin induced polyneuropathy or hearing disorder",ct_exc_331733,AACT,327,NCT03426657,Historical,durvalumab monotherapy
5c7430528625dd0376867f92,940,,,228,Patient,13:39.0,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_342717,Clinical Trial Exclusion Criteria,COMMENT,Female patients who are pregnant or breastfeeding or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 90 days after the last dose of durvalumab monotherapy or180 days after the last dose of durvalumab + tremelimumab combination therapy.,ct_exc_342717,AACT,206,NCT03283605,Recent,durvalumab monotherapy
5c7430528625dd0376867f93,940,,,309,Patient,13:39.0,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_342717,Clinical Trial Exclusion Criteria,COMMENT,"Female patients who are pregnant or breastfeeding or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 180 days after the last dose of durvalumab + tremelimumab combination therapy or 90 days after the last dose of durvalumab monotherapy, whichever is the longer time period.",ct_exc_342717,AACT,287,NCT03283605,Recent,durvalumab monotherapy
5c7430538625dd03d9867f84,1080,,,473,Patient,13:39.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_354452,Clinical Trial Exclusion Criteria,COMMENT,"- Any condition that, in the opinion of the investigator, would interfere with evaluation of study treatment or interpretation of patient safety or study results - Female patients who are pregnant or breastfeeding or male or female patients of reproductiv",ct_exc_354452,AACT,451,NCT03130764,Recent,durvalumab monotherapy
5c7430538625dd03d9867f85,1080,,,291,Patient,13:40.0,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_358009,Clinical Trial Exclusion Criteria,UNKNOWN,Pregnant or breastfeeding women or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 180 days after the last dose of durvalumab + tremelimumab combination therapy or 90 days after the last dose of durvalumab monotherapy.,ct_exc_358009,AACT,269,NCT03084471,Recent,durvalumab monotherapy
5c7430548625dd03d9867f86,1080,,,471,Patient,13:40.3,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_355087,Clinical Trial Exclusion Criteria,COMMENT,"Any condition that, in the opinion of the investigator, would interfere with evaluation of study treatment or interpretation of patient safety or study results.- Female patients who are pregnant or breastfeeding or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 180 days after the last dose of durvalumab + tremelimumab combination therapy or 90 days after the last dose of durvalumab monotherapy, whichever is the longer time period.- QT interval corrected for heart rate (QTc) 470ms calculated from 1 electrocardiogram (ECG) using Fridericia's Correction.- History of primary immunodeficiency.- Known history of previous clinical diagnosis of tuberculosis.- Subjects with uncontrolled seizures.",ct_exc_355087,AACT,449,NCT03122509,Historical,durvalumab monotherapy
5c7430548625dd03d9867f87,1080,,,595,Patient,13:40.7,2137,Negated,hasRegimenTerm,claritynlp,FALSE,4102,TermFinder,2018-10-25T00:00:00Z,ct_exc_356702,Clinical Trial Exclusion Criteria,COMMENT,C - Active bleeding diatheses - History of primary immunodeficiency - Psychiatric illness/social situations that would limit compliance with study requirements or compromise the ability of the subject to give written informed consent - Mean QT interval corrected for heart rate (QTc) 470 ms calculated from 3 electrocardiograms (ECGs) using Frediricia's Correction - Female patients who are pregnant or breastfeeding or male or female patients of reproductive potential who are not willing to employ effective birth control from screening to 90 days after the last dose of durvalumab monotherapy or 180 days after the last dose of durvalumab + tremelimumab combination,ct_exc_356702,AACT,573,NCT03101475,Historical,durvalumab monotherapy
